order_id,seller_id,customer_id,category,order_date,order_value,quantity
O0029884,S0042,C007513,Toys,2024-08-12,$59.26,4
O0008990,S0014,C016322,Books,2024-03-16,45.25,2
O0003087,S0005,C021956,Beauty,06/30/2025,37.98,3
O0034611,S0049,C003391,Pet Supplies,2024-03-10,70.52,2
O0004371,S0007,C001366,Automotive,2024-11-28,$52.94,3
O0025155,S0034,C020843,Beauty,2025-11-24,31.12,3
O0012381,S0018,C020138,Sports,2024-04-11,$21.77,4
O0031356,S0044,C000199,Sports,2025-10-31,38.9,2
O0020988,S0029,C006228,Toys,2024-12-27,31.88,1
O0001454,S0003,C021711,Automotive,2024-11-21,33.34,1
O0036881,S0052,C016703,Pet Supplies,2024-01-07,33.6,1
O0022286,S0030,C008111,Grocery,2025-12-17,44.86,4
O0021937,S0030,C015116,Grocery,2025-03-23,71.69,2
O0032709,S0046,C008462,Sports,2024-07-11,117.18,2
O0017130,S0024,C015546,Grocery,2024-11-24,58.29,4
O0017267,S0024,C002790,Grocery,2025-05-08,65.79,2
O0005923,S0010,C017059,Toys,2024-09-17,69.25,4
O0000932,S0002,C014003,Home & Kitchen,2025-06-25,$19.25,1
O0002819,S0005,C008636,Beauty,2024-09-25,80.91,1
O0042387,S0059,C001774,Toys,2025-07-03,38.87,3
O0022954,S0032,C014424,Automotive,04/09/2024,51.5,4
O0030063,S0042,C012411,Toys,2025-02-16,$95.92,2
O0022092,S0030,C010293,Grocery,2025-07-28,$27.23,4
O0026717,S0036,C024483,Home & Kitchen,2025-09-26,60.21,1
O0040338,S0057,C018930,Beauty,2024-07-29,39.05,3
O0017067,S0024,C016320,Grocery,2024-08-26,72.06,2
O0011380,S0016,C006551,Pet Supplies,2025-12-26,75.67,2
O0029724,S0042,C012042,Toys,2024-04-15,$37.57,2
O0024898,S0034,C014951,Beauty,2025-03-12,116.98,2
O0023525,S0032,C015893,Automotive,24-Jul-2025,$37.34,1
O0023331,S0032,C024928,Automotive,02/24/2025,17.0,1
O0012492,S0018,C010389,Sports,2024-09-23,97.09,2
O0031976,S0045,C022010,Automotive,2025-02-01,$33.39,4
O0008726,S0013,C001993,Pet Supplies,20-Mar-2025,49.25,4
O0027632,S0038,C013538,Grocery,2024-04-26,32.23,3
O0003849,S0006,C022264,Automotive,05-Mar-2025,43.43,4
O0008343,S0012,C006912,Fashion,2025-10-04,$39.79,1
O0031222,S0044,C002219,Sports,03/20/2025,52.46,2
O0015480,S0022,C020171,Fashion,2024-12-21,60.29,3
O0021238,S0029,C020953,Toys,2025-07-18,26.5,2
O0029326,S0041,C011410,Automotive,2024-10-04,86.02,1
O0006637,S0011,C018661,Toys,2024-03-06,44.18,1
O0031283,S0044,C005182,Sports,06/23/2025,43.4,4
O0000626,S0002,C009867,Home & Kitchen,2024-05-01,$72.00,4
O0000382,S0001,C000210,Electronics,2025-07-25,73.01,4
O0021710,S0030,C021347,Grocery,2024-09-25,38.99,4
O0011848,S0017,C010537,Fashion,2025-01-16,61.7,1
O0005920,S0010,C019022,Toys,2024-09-07,22.75,1
O0016897,S0024,C020716,Grocery,2024-01-03,109.41,2
O0020486,S0028,C024010,Beauty,2025-10-20,35.61,4
O0010257,S0015,C024144,Grocery,2025-05-07,$14.47,2
O0038429,S0054,C007275,Automotive,2024-04-27,83.46,3
O0037459,S0052,C010193,Pet Supplies,2025-03-15,28.56,3
O0024945,S0034,C022431,Beauty,2025-05-13,84.89,2
O0030605,S0043,C010267,Home & Kitchen,2024-08-01,82.5,1
O0029179,S0040,C018241,Electronics,2025-12-29,58.09,4
O0028344,S0039,C019757,Automotive,2024-08-12,$44.07,4
O0016010,S0023,C019257,Automotive,2024-01-08,43.11,1
O0037712,S0052,C015959,Pet Supplies,2025-09-24,47.97,1
O0026505,S0036,C000236,Home & Kitchen,2025-03-17,$98.48,4
O0023594,S0032,C021105,Automotive,2025-09-15,34.53,4
O0001241,S0003,C018704,Automotive,2024-05-17,$48.24,2
O0033203,S0046,C014659,Sports,2025-08-10,63.19,1
O0020125,S0028,C011132,Beauty,2025-02-14,55.82,3
O0028583,S0040,C019690,Electronics,2024-01-27,51.01,2
O0040095,S0056,C002344,Automotive,11/26/2025,36.8,4
O0019000,S0027,C008237,Toys,2024-08-31,55.85,4
O0043094,S0060,C002162,Books,20-Nov-2025,29.02,1
O0031287,S0044,C011244,Sports,2025-06-09,78.39,4
O0024081,S0033,C000164,Grocery,2025-02-02,48.46,2
O0038814,S0054,C004990,Automotive,2025-03-01,45.74,2
O0024298,S0033,C024973,Grocery,2025-08-30,30.97,4
O0037374,S0052,C020896,Pet Supplies,2025-01-01,41.04,2
O0037529,S0052,C023609,Pet Supplies,25-May-2025,61.39,2
O0007087,S0011,C006985,Toys,2025-02-13,$35.87,2
O0027309,S0037,C019634,Grocery,2025-04-09,11.7,1
O0011653,S0017,C002800,Fashion,2024-07-25,28.01,1
O0002642,S0005,C010226,Beauty,2024-02-08,78.44,4
O0022827,S0032,C022697,Automotive,01/06/2024,37.92,1
O0006766,S0011,C017434,Toys,2024-05-11,89.23,4
O0001110,S0003,C004820,Automotive,2024-01-22,$55.94,4
O0032252,S0045,C015439,Automotive,08/07/2025,$71.22,4
O0037953,S0053,C023487,Books,07/15/2024,74.59,2
O0025557,S0035,C018239,Fashion,2025-02-06,36.6,1
O0035469,S0050,C014026,Fashion,2024-06-01,$72.04,4
O0029091,S0040,C006751,Electronics,16-Sep-2025,$32.31,2
O0006905,S0011,C013904,Toys,2024-09-04,85.08,1
O0004682,S0008,C004201,Pet Supplies,2024-05-27,30.21,1
O0028120,S0038,C003738,Grocery,09/30/2025,35.41,2
O0012037,S0017,C016057,Fashion,2025-05-26,27.13,4
O0021426,S0029,C024291,Toys,2025-12-27,104.69,4
O0017780,S0025,C002410,Automotive,2024-12-18,17.45,2
O0036988,S0052,C020959,Pet Supplies,2024-03-25,99.8,3
O0039006,S0054,C016704,Automotive,2025-08-08,82.66,2
O0029953,S0042,C017468,Toys,2024-10-16,124.55,3
O0015780,S0022,C008804,Fashion,2025-07-05,32.19,3
O0006958,S0011,C009324,Toys,2024-11-21,42.78,4
O0004959,S0008,C020995,Pet Supplies,07/01/2025,$36.73,3
O0035318,S0050,C001471,Fashion,2024-01-04,49.29,4
O0020515,S0028,C013947,Beauty,2025-11-22,28.56,4
O0022520,S0031,C003468,Home & Kitchen,2024-09-09,37.85,3
O0031196,S0044,,Sports,08-Feb-2025,38.83,1
O0029993,S0042,C010893,Toys,2024-12-17,14.56,4
O0010488,S0016,C020138,Pet Supplies,2024-01-09,93.02,4
O0039203,S0054,C003511,Automotive,2025-12-10,52.22,2
O0004341,S0007,C022876,Automotive,2024-09-10,$83.04,1
O0034308,S0048,C011722,Automotive,2025-03-22,36.07,4
O0001794,S0003,C004447,Automotive,2025-07-09,60.63,4
O0042517,S0059,C024125,Toys,12/26/2025,$135.56,2
O0032495,S0046,C016366,Sports,2024-01-09,13.07,2
O0035369,S0050,C005601,Fashion,2024-03-04,56.66,3
O0030437,S0042,C007708,Toys,2025-12-11,29.83,3
O0031299,S0044,C000325,Sports,2025-07-04,43.73,4
O0018315,S0026,C017666,Electronics,2024-05-29,67.86,1
O0016700,S0023,C015796,Automotive,2025-07-31,20.45,4
O0022633,S0031,C020903,Home & Kitchen,2025-03-23,34.85,2
O0019149,S0027,C009064,Toys,2025-01-21,56.41,3
O0015439,S0022,C016079,Fashion,2024-11-15,24.36,1
O0001532,S0003,C009964,Automotive,2025-01-23,23.85,4
O0041304,S0058,C017442,Beauty,2024-11-01,91.85,4
O0010924,S0016,C021274,Pet Supplies,2024-12-16,39.6,2
O0013756,S0019,C017196,Fashion,2025-10-05,$25.58,1
O0039239,S0055,C016621,Books,03/14/2024,30.24,3
O0016725,S0023,C022875,Automotive,2025-08-08,61.08,1
O0016849,S0023,C017755,Automotive,2025-12-29,71.1,1
O0013106,S0019,C002549,Fashion,2024-07-07,$40.72,3
O0019765,S0028,C001066,Beauty,2024-06-04,66.78,2
O0033164,S0046,C001161,Sports,2025-07-09,46.68,4
O0016573,S0023,C010009,Automotive,2025-04-20,64.36,2
O0008568,S0013,C017355,Pet Supplies,2024-07-31,45.5,2
O0010213,S0015,C008496,Grocery,2025-04-30,31.33,2
O0002068,S0004,C016082,Electronics,2024-03-24,16.14,2
O0041399,S0058,C000543,Beauty,01/05/2025,72.63,4
O0027380,S0037,C017598,Grocery,2025-07-23,54.4,3
O0001067,S0002,C001771,Home & Kitchen,12/02/2025,14.78,3
O0022011,S0030,C000397,Grocery,2025-04-20,19.35,1
O0016217,S0023,C012711,Automotive,2024-07-14,$17.91,2
O0006561,S0011,C011684,Toys,2024-01-03,120.67,2
O0022663,S0031,C023369,Home & Kitchen,05/14/2025,18.18,2
O0011680,S0017,C020719,Fashion,2024-08-04,67.95,2
O0036556,S0051,C023205,Sports,2025-04-01,42.37,4
O0000351,S0001,C017672,Electronics,2025-05-28,$56.75,2
O0036886,S0052,C008872,Pet Supplies,2024-01-13,48.52,1
O0030350,S0042,C001309,Toys,10/17/2025,47.4,3
O0041214,S0058,C008411,Beauty,2024-08-26,25.43,4
O0011523,S0017,C001017,Fashion,2024-04-30,23.39,1
O0006557,S0011,C004000,Toys,2024-01-25,25.82,4
O0040550,S0057,C004028,Beauty,2025-02-10,42.94,2
O0003583,S0006,C001855,Automotive,2024-08-01,40.59,4
O0003635,S0006,C008006,Automotive,24-Sep-2024,62.34,4
O0035403,S0050,C020236,Fashion,10-Apr-2024,33.83,2
O0035347,S0050,C012333,Fashion,2024-02-04,34.02,1
O0026573,S0036,C002852,Home & Kitchen,2025-05-21,21.58,2
O0039084,S0054,C011335,Automotive,2025-10-21,31.6,2
O0017602,S0025,C017188,Automotive,2024-06-14,36.26,4
O0004984,S0008,C013116,Pet Supplies,2025-08-19,121.58,1
O0010004,S0015,C004705,Grocery,2024-10-24,32.16,2
O0035653,S0050,C004182,Fashion,08-Jan-2025,29.4,4
O0011647,S0017,C001313,Fashion,2024-07-14,83.77,1
O0036688,S0051,C004416,Sports,2025-08-18,81.89,2
O0022497,S0031,C018830,Home & Kitchen,08/06/2024,61.39,4
O0025967,S0036,C014943,Home & Kitchen,2024-03-02,21.82,1
O0010110,S0015,C012165,Grocery,2025-01-14,23.38,3
O0007275,S0011,C010319,Toys,2025-07-27,25.64,2
O0041027,S0058,C017199,Beauty,2024-03-28,64.97,2
O0032218,S0045,C015076,Automotive,07/09/2025,21.07,4
O0004942,S0008,C018013,Pet Supplies,2025-06-05,96.46,3
O0016152,S0023,C012915,Automotive,2024-05-29,$39.52,2
O0026957,S0037,C020799,Grocery,2024-03-22,15.43,1
O0012062,S0017,C024950,Fashion,17-Jun-2025,37.02,3
O0027561,S0038,C008724,Grocery,2024-02-07,41.6,2
O0007769,S0012,C020171,Fashion,2024-06-14,$20.73,3
O0008193,S0012,C011373,Fashion,2025-05-09,$51.28,3
O0014428,S0020,C003679,Toys,2025-11-28,30.46,4
O0018304,S0026,C020154,Electronics,2024-04-12,20.91,4
O0003074,S0005,C021372,Beauty,10-Jun-2025,58.26,4
O0016890,S0023,C005497,Automotive,2025-12-05,68.27,4
O0014497,S0021,C010781,Beauty,21-Feb-2024,$23.58,1
O0031506,S0045,C006914,Automotive,2024-02-20,27.87,1
O0038473,S0054,C020021,Automotive,2024-05-21,26.89,3
O0022950,S0032,C017953,Automotive,2024-04-14,94.15,2
O0033138,S0046,C009254,Sports,2025-06-13,39.49,1
O0008258,S0012,C011809,Fashion,2025-07-01,56.6,4
O0017872,S0025,C009958,Automotive,2025-02-06,$29.97,2
O0002902,S0005,C007278,Beauty,2024-12-23,41.45,4
O0015903,S0022,C014662,Fashion,10-Oct-2025,$55.67,1
O0011259,S0016,C015659,Pet Supplies,2025-09-14,52.22,4
O0028961,S0040,C006807,Electronics,25-Mar-2025,48.81,1
O0002380,S0004,C011280,Electronics,2025-03-16,$34.57,1
O0007447,S0011,C013967,Toys,2025-11-29,24.65,2
O0018826,S0027,C021606,Toys,2024-03-25,44.25,4
O0037000,S0052,C019452,Pet Supplies,2024-04-13,110.46,3
O0020521,S0028,C009861,Beauty,2025-11-16,19.68,4
O0034727,S0049,C013750,Pet Supplies,2024-06-19,29.8,4
O0004208,S0007,C006268,Automotive,2024-01-30,26.31,1
O0025715,S0035,C012548,Fashion,2025-07-25,40.62,4
O0023132,S0032,C001722,Automotive,2024-09-04,30.87,3
O0007360,S0011,C017005,Toys,2025-09-16,11.03,3
O0014422,S0020,C020099,Toys,2025-11-15,32.46,4
O0021840,S0030,,Grocery,2024-12-26,29.3,2
O0014075,S0020,C015695,Toys,09/30/2024,$61.16,3
O0032043,S0045,C021398,Automotive,2025-03-05,14.21,3
O0030934,S0044,C015991,Sports,2024-03-04,57.48,4
O0014240,S0020,C009463,Toys,2025-04-01,34.45,4
O0027303,S0037,C000277,Grocery,2025-04-03,$58.50,2
O0041044,S0058,C005690,Beauty,2024-04-20,46.94,1
O0038697,S0054,C022493,Automotive,2024-12-07,100.61,1
O0042240,S0059,C015480,Toys,2025-02-19,32.57,2
O0013410,S0019,C009818,Fashion,2025-02-04,50.21,3
O0031647,S0045,C018437,Automotive,2024-06-27,86.22,1
O0015959,S0022,C001066,Fashion,2025-12-11,63.9,2
O0023133,S0032,C008988,Automotive,2024-09-05,$36.26,1
O0008520,S0013,C007188,Pet Supplies,2024-04-30,57.21,1
O0007148,S0011,C001116,Toys,04/09/2025,29.86,3
O0001003,S0002,C009655,Home & Kitchen,26-Sep-2025,17.81,3
O0040273,S0057,C018109,Beauty,2024-05-28,31.8,3
O0017577,S0025,C016929,Automotive,2024-06-23,62.82,3
O0016018,S0023,C001709,Automotive,2024-02-20,35.19,3
O0020813,S0029,C019031,Toys,07/11/2024,27.3,2
O0009824,S0015,C001898,Grocery,2024-05-28,$74.83,2
O0006102,S0010,C006584,Toys,2025-01-19,34.77,4
O0032424,S0045,C011862,Automotive,2025-12-13,$32.93,1
O0007711,S0012,C000702,Fashion,14-May-2024,26.82,3
O0035701,S0050,C003735,Fashion,02/21/2025,$19.91,3
O0041155,S0058,C019949,Beauty,2024-07-21,12.13,1
O0000889,S0002,C007740,Home & Kitchen,2025-04-10,38.26,3
O0002399,S0004,C000581,Electronics,04/03/2025,15.69,4
O0034138,S0048,C002301,Automotive,2024-09-24,51.06,4
O0017766,S0025,C013852,Automotive,12/17/2024,34.09,4
O0030639,S0043,C016479,Home & Kitchen,2024-10-03,49.11,3
O0004121,S0006,C014628,Automotive,2025-10-20,21.13,1
O0004475,S0007,C011612,Automotive,2025-06-04,41.75,1
O0039656,S0056,C024125,Automotive,2024-02-10,60.62,4
O0013743,S0019,C012590,Fashion,2025-10-15,98.09,4
O0035958,S0050,C009437,Fashion,2025-11-11,34.22,2
O0008422,S0012,C008690,Fashion,2025-12-25,$51.59,2
O0029868,S0042,C012009,Toys,23-Jul-2024,20.19,4
O0001301,S0003,C004947,Automotive,2024-07-21,78.76,1
O0035993,S0050,C011984,Fashion,2025-12-26,59.16,1
O0027089,S0037,C024600,Grocery,2024-08-06,17.56,1
O0029104,S0040,C008147,Electronics,2025-09-25,42.46,2
O0040642,S0057,C009756,Beauty,2025-04-17,29.43,3
O0037824,S0052,C021839,Pet Supplies,12/18/2025,84.9,4
O0023762,S0033,C004272,Grocery,2024-02-14,39.69,3
O0032542,S0046,C007296,Sports,2024-03-17,39.56,4
O0024214,S0033,C014838,Grocery,2025-06-10,98.36,2
O0004514,S0007,C012228,Automotive,2025-09-03,102.3,2
O0029822,S0042,C004938,Toys,2024-06-09,97.33,4
O0012533,S0018,C020051,Sports,11/05/2024,$75.80,2
O0035092,S0049,C009989,Pet Supplies,2025-06-07,19.76,3
O0040978,S0058,C005484,Beauty,2024-02-06,28.63,3
O0019218,S0027,C004560,Toys,2025-03-05,90.17,3
O0020513,S0028,C006575,Beauty,2025-11-11,45.65,3
O0043083,S0060,C018012,Books,2025-11-23,37.01,1
O0018608,S0026,C000589,Electronics,2025-06-29,$74.20,2
O0037348,S0052,C015631,Pet Supplies,2024-12-20,66.7,4
O0010788,S0016,C020811,Pet Supplies,2024-09-27,45.63,3
O0004257,S0007,C004588,Automotive,2024-04-06,23.74,2
O0013653,S0019,C004242,Fashion,26-Aug-2025,31.35,1
O0041730,S0058,C007568,Beauty,27-Sep-2025,49.73,4
O0009919,S0015,C007016,Grocery,2024-07-19,105.06,3
O0007427,S0011,C021900,Toys,2025-10-06,31.78,3
O0001813,S0003,C006566,Automotive,2025-07-18,40.66,4
O0042012,S0059,C008770,Toys,2024-06-22,35.81,1
O0009045,S0014,C008660,Books,2024-05-15,33.53,2
O0035998,S0050,C003857,Fashion,2025-12-01,56.6,2
O0039332,S0055,C023922,Books,2024-08-21,34.7,3
O0003442,S0006,C024578,Automotive,2024-05-30,$43.11,4
O0009539,S0014,C002114,Books,08/09/2025,55.07,3
O0001362,S0003,C022841,Automotive,2024-08-26,34.71,1
O0024469,S0034,C021003,Beauty,2024-02-03,48.29,2
O0022487,S0031,C024026,Home & Kitchen,2024-08-01,63.48,1
O0001954,S0003,C007343,Automotive,2025-11-15,35.38,1
O0027460,S0037,C009224,Grocery,2025-11-02,24.94,3
O0021094,S0029,C023359,Toys,2025-03-29,104.09,1
O0042376,S0059,C014642,Toys,09-Jul-2025,17.63,2
O0022631,S0031,C007131,Home & Kitchen,2025-03-25,22.2,3
O0015023,S0022,C014826,Fashion,01/28/2024,$53.22,2
O0033284,S0046,C019717,Sports,2025-10-17,45.95,3
O0023841,S0033,C024449,Grocery,2024-05-22,29.74,1
O0001212,S0003,C023508,Automotive,2024-05-11,49.62,4
O0001623,S0003,C006756,Automotive,2025-03-18,121.63,4
O0031253,S0044,C008117,Sports,05/04/2025,30.61,4
O0018922,S0027,C004501,Toys,2024-06-15,43.49,4
O0004369,S0007,C003697,Automotive,2024-11-14,23.7,1
O0032836,S0046,C009910,Sports,2024-10-16,27.04,3
O0002168,S0004,C011744,Electronics,07/20/2024,14.57,3
O0001487,S0003,C022855,Automotive,2024-12-01,$74.17,2
O0003086,S0005,C002195,Beauty,2025-06-29,71.82,4
O0035174,S0049,C002108,Pet Supplies,2025-09-25,40.57,4
O0015923,S0022,C008790,Fashion,2025-11-15,68.58,2
O0035532,S0050,C012441,Fashion,2024-08-01,33.86,2
O0003051,S0005,C008978,Beauty,2025-05-22,30.76,4
O0042067,S0059,C006752,Toys,08/07/2024,28.1,1
O0012921,S0019,C020783,Fashion,2024-02-09,24.63,4
O0038293,S0054,C024827,Automotive,2024-01-18,52.85,2
O0029512,S0041,C016439,Automotive,2025-09-25,14.99,3
O0023072,S0032,C007604,Automotive,2024-08-02,28.59,1
O0020854,S0029,C014977,Toys,2024-07-17,24.93,1
O0039125,S0054,C002924,Automotive,2025-11-07,$46.72,2
O0022895,S0032,C004353,Automotive,2024-03-14,46.21,3
O0005079,S0009,C019133,Electronics,2024-01-21,$63.38,3
O0005223,S0009,C001673,Electronics,2024-08-11,$30.47,2
O0037405,S0052,C004840,Pet Supplies,2025-02-03,24.61,2
O0036628,S0051,C020148,Sports,2025-06-22,38.72,1
O0011678,S0017,,Fashion,2024-08-09,30.47,2
O0018694,S0026,C003974,Electronics,2025-10-26,15.56,3
O0017850,S0025,C019852,Automotive,2025-02-05,38.03,1
O0016643,S0023,C001012,Automotive,2025-06-03,45.5,2
O0004902,S0008,C014346,Pet Supplies,2025-04-02,30.36,2
O0008947,S0014,C012191,Books,2024-02-17,67.81,4
O0032693,S0046,C001152,Sports,2024-06-09,46.68,3
O0003696,S0006,C023473,Automotive,2024-11-24,72.5,3
O0021393,S0029,C006389,Toys,05-Dec-2025,66.02,3
O0001990,S0003,C008292,Automotive,2025-12-23,81.53,3
O0033897,S0047,C004598,Home & Kitchen,2025-12-16,21.75,3
O0038674,S0054,C022039,Automotive,2024-11-07,55.49,4
O0009649,S0014,C002652,Books,2025-11-02,69.64,4
O0006675,S0011,C000391,Toys,2024-04-28,28.47,3
O0013677,S0019,C002346,Fashion,2025-08-15,49.98,1
O0030239,S0042,C022891,Toys,07/01/2025,34.29,2
O0039165,S0054,C012239,Automotive,2025-12-09,18.77,4
O0026487,S0036,C004480,Home & Kitchen,2025-03-17,$48.50,2
O0013449,S0019,C019482,Fashion,2025-03-21,49.91,1
O0040206,S0057,C000863,Beauty,2024-03-17,42.22,1
O0020828,S0029,C008104,Toys,2024-07-26,103.06,3
O0012129,S0017,C023415,Fashion,08/30/2025,13.86,2
O0011593,S0017,C016217,Fashion,2024-06-17,34.5,2
O0021806,S0030,,Grocery,2024-11-29,$66.76,1
O0028197,S0038,C001053,Grocery,2025-12-22,$39.90,2
O0035480,S0050,C008113,Fashion,2024-07-11,65.97,4
O0023735,S0033,C007286,Grocery,2024-01-21,$54.40,1
O0034414,S0048,C024857,Automotive,2025-07-02,72.42,1
O0014636,S0021,C016586,Beauty,2024-07-01,23.6,4
O0039337,S0055,C016732,Books,2024-08-28,65.24,1
O0015151,S0022,C018790,Fashion,2024-04-07,105.25,2
O0030918,S0044,C014934,Sports,2024-03-25,$71.22,3
O0023489,S0032,C002228,Automotive,2025-06-02,42.18,2
O0007157,S0011,C024043,Toys,2025-04-16,$33.58,4
O0000483,S0001,C010707,Electronics,2025-12-18,$22.04,4
O0006194,S0010,C008751,Toys,2025-03-13,$34.38,3
O0030991,S0044,C006290,Sports,2024-05-21,100.91,4
O0006101,S0010,C000479,Toys,2025-01-18,104.06,3
O0030489,S0043,C019156,Home & Kitchen,2024-01-10,$53.82,2
O0006348,S0010,C019085,Toys,2025-07-12,66.34,3
O0005582,S0010,C017762,Toys,2024-01-03,37.38,1
O0009927,S0015,,Grocery,2024-07-29,34.26,4
O0019559,S0028,C019034,Beauty,2024-02-03,67.65,4
O0000912,S0002,C020666,Home & Kitchen,2025-05-25,60.29,1
O0036979,S0052,C006413,Pet Supplies,2024-03-17,105.48,2
O0039056,S0054,C013369,Automotive,2025-09-16,25.01,1
O0016587,S0023,C010336,Automotive,2025-04-14,$33.26,4
O0002147,S0004,C022914,Electronics,2024-06-28,22.47,3
O0009890,S0015,C006326,Grocery,2024-07-25,39.26,4
O0014682,S0021,C004957,Beauty,2024-10-18,21.77,4
O0018611,S0026,C001051,Electronics,2025-06-05,$56.93,1
O0002944,S0005,C005922,Beauty,2025-01-30,48.32,1
O0040537,S0057,C013814,Beauty,01/01/2025,$102.57,2
O0035833,S0050,C002049,Fashion,2025-06-03,16.2,3
O0005138,S0009,C018605,Electronics,2024-04-19,62.59,4
O0015414,S0022,C018611,Fashion,2024-11-04,22.73,4
O0028301,S0039,C022820,Automotive,2024-05-07,88.04,3
O0024398,S0034,,Beauty,2024-01-23,$40.14,2
O0012786,S0018,C014959,Sports,2025-10-10,50.21,1
O0025512,S0035,C001332,Fashion,12/29/2024,58.95,2
O0023224,S0032,C002191,Automotive,2024-12-28,9.95,1
O0016067,S0023,C006349,Automotive,2024-03-17,41.25,1
O0042817,S0060,C012724,Books,2025-01-16,35.21,1
O0024554,S0034,C019819,Beauty,2024-05-12,28.13,1
O0009989,S0015,C000551,Grocery,2024-09-22,64.72,1
O0010926,S0016,C014490,Pet Supplies,2024-12-06,$44.46,1
O0024577,S0034,C011251,Beauty,2024-06-23,49.31,3
O0004664,S0008,C021991,Pet Supplies,2024-04-22,113.83,1
O0007980,S0012,C006955,Fashion,2024-12-19,103.9,4
O0041434,S0058,C017877,Beauty,02-Feb-2025,17.82,3
O0033489,S0047,C007572,Home & Kitchen,2024-05-29,41.1,2
O0033455,S0047,C024126,Home & Kitchen,2024-03-05,91.61,2
O0041253,S0058,C000381,Beauty,2024-10-05,99.49,2
O0032857,S0046,C021259,Sports,2024-10-09,48.54,1
O0019308,S0027,C013992,Toys,2025-07-06,$51.79,2
O0022661,S0031,C021429,Home & Kitchen,2025-04-15,76.43,4
O0009500,S0014,C010478,Books,2025-07-31,$94.38,4
O0041606,S0058,C012321,Beauty,2025-07-22,39.24,2
O0012516,S0018,C003666,Sports,2024-10-30,49.95,3
O0032264,S0045,C007784,Automotive,2025-08-18,$65.57,1
O0008581,S0013,C023265,Pet Supplies,2024-08-30,39.64,2
O0039445,S0055,C014131,Books,2025-02-13,$32.13,2
O0032335,S0045,C004653,Automotive,07-Oct-2025,32.58,3
O0034190,S0048,C004311,Automotive,2024-11-18,33.9,3
O0034985,S0049,C012410,Pet Supplies,02/09/2025,84.41,3
O0040771,S0057,C001122,Beauty,2025-08-04,33.95,4
O0041545,S0058,C010640,Beauty,2025-05-06,$36.86,2
O0022843,S0032,C001629,Automotive,01/04/2024,48.75,2
O0014501,S0021,C002193,Beauty,2024-02-04,27.05,1
O0034121,S0048,C007519,Automotive,2024-08-29,43.83,1
O0041822,S0058,C017267,Beauty,2025-12-15,25.29,4
O0017230,S0024,C021184,Grocery,2025-03-17,78.01,3
O0000109,S0001,C014878,Electronics,2024-05-23,$42.03,1
O0027540,S0038,C018156,Grocery,2024-02-25,$14.69,3
O0018275,S0026,C024208,Electronics,27-Mar-2024,$76.01,2
O0023761,S0033,C005589,Grocery,2024-02-11,23.08,3
O0022002,S0030,C005885,Grocery,2025-04-02,$28.70,2
O0008104,S0012,C016279,Fashion,2025-03-02,$42.16,2
O0007253,S0011,C015248,Toys,2025-06-23,$137.73,4
O0001134,S0003,C014482,Automotive,02/27/2024,17.44,3
O0020045,S0028,C004063,Beauty,2024-12-16,$59.76,3
O0042497,S0059,C005668,Toys,2025-11-06,33.4,2
O0033972,S0048,C008956,Automotive,2024-03-30,$46.42,1
O0027137,S0037,C008537,Grocery,10/01/2024,59.96,2
O0010475,S0015,C013109,Grocery,01-Dec-2025,$29.84,3
O0017918,S0025,C000032,Automotive,2025-04-15,38.71,4
O0018493,S0026,C001091,Electronics,2025-01-27,63.66,2
O0026400,S0036,C021655,Home & Kitchen,2025-01-06,$35.73,4
O0035305,S0049,C001704,Pet Supplies,2025-12-30,57.92,1
O0031921,S0045,C024535,Automotive,2024-12-17,33.18,1
O0042234,S0059,C024609,Toys,2025-02-07,76.94,4
O0025663,S0035,C024676,Fashion,2025-05-02,28.79,1
O0034346,S0048,C007553,Automotive,2025-05-07,$62.88,1
O0035920,S0050,C020585,Fashion,2025-10-08,48.6,3
O0017253,S0024,C017532,Grocery,09-Apr-2025,28.62,1
O0038004,S0053,C000668,Books,2024-10-08,26.42,4
O0027291,S0037,C010557,Grocery,2025-04-03,83.79,3
O0020030,S0028,C015720,Beauty,2024-12-07,22.57,1
O0004955,S0008,C015154,Pet Supplies,2025-07-20,$44.38,4
O0001944,S0003,C000657,Automotive,2025-11-02,67.76,1
O0005627,S0010,C007050,Toys,2024-02-27,$60.54,4
O0005116,S0009,C023745,Electronics,2024-03-11,21.66,4
O0039957,S0056,C008425,Automotive,2025-04-25,55.96,3
O0019485,S0027,C015433,Toys,2025-12-04,16.9,2
O0018744,S0026,C017781,Electronics,2025-12-28,116.63,1
O0005246,S0009,C011856,Electronics,2024-09-06,$61.12,4
O0033126,S0046,C022958,Sports,2025-05-19,18.49,1
O0013783,S0019,C015303,Fashion,2025-11-20,$125.07,2
O0026710,S0036,C005663,Home & Kitchen,08-Sep-2025,51.58,1
O0020769,S0029,C002147,Toys,2024-05-14,23.98,1
O0019917,S0028,C013096,Beauty,2024-09-30,60.43,2
O0027914,S0038,C010420,Grocery,2025-03-22,96.23,2
