review_id,seller_id,category,review_date,rating,review_text,sentiment_score,sentiment_category
REV01073,FutureGadgets,Electronics,2026-05-18,4,Solid build and easy set up.,0.82,Positive
REV01074,FutureGadgets,Electronics,2026-05-16,5,"Amazing sound quality, best headphones ever.",0.35,Positive
REV01075,FutureGadgets,Electronics,2026-05-20,4,"Highly recommend this gadget, works flawlessly.",0.43,Positive
REV01076,FutureGadgets,Electronics,2026-05-25,5,"Amazing sound quality, best headphones ever.",0.32,Positive
REV01077,FutureGadgets,Electronics,2026-05-21,5,"Excellent phone, battery lasts 2 days!",0.81,Positive
REV01078,FutureGadgets,Electronics,2026-05-29,3,"Decent item, fits reasonably well.",-0.08,Neutral
REV01079,FutureGadgets,Electronics,2026-05-27,4,Very fast processor and crystal clear screen.,0.48,Positive
REV01080,FutureGadgets,Electronics,2026-05-30,5,"Highly recommend this gadget, works flawlessly.",0.62,Positive
REV01081,FutureGadgets,Electronics,2026-06-05,5,"Amazing sound quality, best headphones ever.",0.66,Positive
REV01082,FutureGadgets,Electronics,2026-06-05,5,"Highly recommend this gadget, works flawlessly.",0.42,Positive
REV01083,FutureGadgets,Electronics,2026-06-08,5,Solid build and easy set up.,0.66,Positive
REV01084,FutureGadgets,Electronics,2026-06-12,5,"Excellent phone, battery lasts 2 days!",0.35,Positive
REV01085,FutureGadgets,Electronics,2026-06-15,5,"Highly recommend this gadget, works flawlessly.",0.56,Positive
REV01086,FutureGadgets,Electronics,2026-06-10,4,Very fast processor and crystal clear screen.,0.47,Positive
REV01087,FutureGadgets,Electronics,2026-06-20,5,"Excellent phone, battery lasts 2 days!",0.5,Positive
REV01088,FutureGadgets,Electronics,2026-06-18,4,"Highly recommend this gadget, works flawlessly.",0.85,Positive
REV01089,FutureGadgets,Electronics,2026-06-22,5,"Amazing sound quality, best headphones ever.",0.74,Positive
REV01090,FutureGadgets,Electronics,2026-06-29,4,"Highly recommend this gadget, works flawlessly.",0.56,Positive
REV01091,FutureGadgets,Electronics,2026-06-29,4,"Excellent phone, battery lasts 2 days!",0.42,Positive
REV01092,FutureGadgets,Electronics,2026-06-26,5,"Highly recommend this gadget, works flawlessly.",0.6,Positive
REV01093,ByteSize,Electronics,2025-07-03,5,Very fast processor and crystal clear screen.,0.46,Positive
REV01094,ByteSize,Electronics,2025-07-05,4,Very fast processor and crystal clear screen.,0.55,Positive
REV01095,ByteSize,Electronics,2025-07-05,4,Very fast processor and crystal clear screen.,0.65,Positive
REV01096,ByteSize,Electronics,2025-07-11,4,Solid build and easy set up.,0.88,Positive
REV01097,ByteSize,Electronics,2025-07-14,5,"Amazing sound quality, best headphones ever.",0.47,Positive
REV01098,ByteSize,Electronics,2025-07-12,5,Solid build and easy set up.,0.68,Positive
REV01099,ByteSize,Electronics,2025-07-21,5,Solid build and easy set up.,0.67,Positive
REV01100,ByteSize,Electronics,2025-07-17,4,Very fast processor and crystal clear screen.,0.63,Positive
REV01101,ByteSize,Electronics,2025-07-16,4,Solid build and easy set up.,0.81,Positive
REV01102,ByteSize,Electronics,2025-07-27,4,"Amazing sound quality, best headphones ever.",0.35,Positive
REV01103,ByteSize,Electronics,2025-07-23,5,"Highly recommend this gadget, works flawlessly.",0.65,Positive
REV01104,ByteSize,Electronics,2025-07-23,5,Solid build and easy set up.,0.38,Positive
REV01105,ByteSize,Electronics,2025-08-03,4,Solid build and easy set up.,0.42,Positive
REV01106,ByteSize,Electronics,2025-08-03,4,Very fast processor and crystal clear screen.,0.85,Positive
REV01107,ByteSize,Electronics,2025-07-31,5,Solid build and easy set up.,0.48,Positive
REV01108,ByteSize,Electronics,2025-08-10,5,"Highly recommend this gadget, works flawlessly.",0.58,Positive
REV01109,ByteSize,Electronics,2025-08-06,4,"Amazing sound quality, best headphones ever.",0.42,Positive
REV01110,ByteSize,Electronics,2025-08-11,4,Very fast processor and crystal clear screen.,0.76,Positive
REV01111,ByteSize,Electronics,2025-08-13,5,"Amazing sound quality, best headphones ever.",0.85,Positive
REV01112,ByteSize,Electronics,2025-08-16,4,Solid build and easy set up.,0.53,Positive
REV01113,ByteSize,Electronics,2025-08-16,4,"Excellent phone, battery lasts 2 days!",0.86,Positive
REV01114,ByteSize,Electronics,2025-08-23,5,Solid build and easy set up.,0.72,Positive
REV01115,ByteSize,Electronics,2025-08-24,5,"Amazing sound quality, best headphones ever.",0.74,Positive
REV01116,ByteSize,Electronics,2025-08-24,4,"Excellent phone, battery lasts 2 days!",0.34,Positive
REV01117,ByteSize,Electronics,2025-09-01,5,"Highly recommend this gadget, works flawlessly.",0.56,Positive
REV01118,ByteSize,Electronics,2025-08-30,4,"Excellent phone, battery lasts 2 days!",0.82,Positive
REV01119,ByteSize,Electronics,2025-08-27,4,"Highly recommend this gadget, works flawlessly.",0.75,Positive
REV01120,ByteSize,Electronics,2025-09-07,4,Very fast processor and crystal clear screen.,0.58,Positive
REV01121,ByteSize,Electronics,2025-09-03,4,"Excellent phone, battery lasts 2 days!",0.54,Positive
REV01122,ByteSize,Electronics,2025-09-05,4,"Amazing sound quality, best headphones ever.",0.33,Positive
REV01123,ByteSize,Electronics,2025-09-14,5,"Excellent phone, battery lasts 2 days!",0.3,Positive
REV01124,ByteSize,Electronics,2025-09-10,3,"Product is okay, nothing special.",0.18,Neutral
REV01125,ByteSize,Electronics,2025-09-10,4,"Amazing sound quality, best headphones ever.",0.52,Positive
REV01126,ByteSize,Electronics,2025-09-18,5,"Amazing sound quality, best headphones ever.",0.82,Positive
REV01127,ByteSize,Electronics,2025-09-22,4,Very fast processor and crystal clear screen.,0.53,Positive
REV01128,ByteSize,Electronics,2025-09-19,3,"Decent item, fits reasonably well.",0.29,Neutral
REV01129,ByteSize,Electronics,2025-09-27,4,"Amazing sound quality, best headphones ever.",0.8,Positive
REV01130,ByteSize,Electronics,2025-09-24,5,"Amazing sound quality, best headphones ever.",0.63,Positive
REV01131,ByteSize,Electronics,2025-09-25,3,"It does what it says, but feels a bit lightweight.",0.09,Neutral
REV01132,ByteSize,Electronics,2025-10-01,5,"Highly recommend this gadget, works flawlessly.",0.44,Positive
REV01133,ByteSize,Electronics,2025-10-05,4,Very fast processor and crystal clear screen.,0.86,Positive
REV01134,ByteSize,Electronics,2025-10-05,4,"Amazing sound quality, best headphones ever.",0.51,Positive
REV01135,ByteSize,Electronics,2025-10-08,4,Very fast processor and crystal clear screen.,0.41,Positive
REV01136,ByteSize,Electronics,2025-10-10,5,"Excellent phone, battery lasts 2 days!",0.32,Positive
REV01137,ByteSize,Electronics,2025-10-13,4,"Amazing sound quality, best headphones ever.",0.66,Positive
REV01138,ByteSize,Electronics,2025-10-18,4,Solid build and easy set up.,0.62,Positive
REV01139,ByteSize,Electronics,2025-10-18,3,"It does what it says, but feels a bit lightweight.",0.25,Neutral
REV01140,ByteSize,Electronics,2025-10-16,4,Very fast processor and crystal clear screen.,0.84,Positive
REV01141,ByteSize,Electronics,2025-10-23,3,"Took a bit long to ship, but works fine.",0.01,Neutral
REV01142,ByteSize,Electronics,2025-10-23,5,"Highly recommend this gadget, works flawlessly.",0.54,Positive
REV01143,ByteSize,Electronics,2025-10-22,4,"Excellent phone, battery lasts 2 days!",0.39,Positive
REV01144,ByteSize,Electronics,2025-11-02,4,"Amazing sound quality, best headphones ever.",0.87,Positive
REV01145,ByteSize,Electronics,2025-10-30,5,"Excellent phone, battery lasts 2 days!",0.85,Positive
REV01146,ByteSize,Electronics,2025-10-29,3,Average quality for the price.,-0.1,Neutral
REV01147,ByteSize,Electronics,2025-11-05,5,Solid build and easy set up.,0.72,Positive
REV01148,ByteSize,Electronics,2025-11-09,4,"Amazing sound quality, best headphones ever.",0.74,Positive
REV01149,ByteSize,Electronics,2025-11-06,5,"Excellent phone, battery lasts 2 days!",0.54,Positive
REV01150,ByteSize,Electronics,2025-11-15,5,"Excellent phone, battery lasts 2 days!",0.72,Positive
REV01151,ByteSize,Electronics,2025-11-13,5,"Amazing sound quality, best headphones ever.",0.67,Positive
REV01152,ByteSize,Electronics,2025-11-13,5,Solid build and easy set up.,0.52,Positive
REV01153,ByteSize,Electronics,2025-11-20,5,"Excellent phone, battery lasts 2 days!",0.51,Positive
REV01154,ByteSize,Electronics,2025-11-21,5,Solid build and easy set up.,0.79,Positive
REV01155,ByteSize,Electronics,2025-11-24,4,Very fast processor and crystal clear screen.,0.6,Positive
REV01156,ByteSize,Electronics,2025-11-30,4,"Highly recommend this gadget, works flawlessly.",0.82,Positive
REV01157,ByteSize,Electronics,2025-12-01,5,Solid build and easy set up.,0.82,Positive
REV01158,ByteSize,Electronics,2025-11-27,4,"Highly recommend this gadget, works flawlessly.",0.65,Positive
REV01159,ByteSize,Electronics,2025-12-08,4,Very fast processor and crystal clear screen.,0.84,Positive
REV01160,ByteSize,Electronics,2025-12-04,4,Solid build and easy set up.,0.88,Positive
REV01161,ByteSize,Electronics,2025-12-05,3,"Decent item, fits reasonably well.",0.11,Neutral
REV01162,ByteSize,Electronics,2025-12-14,4,"Excellent phone, battery lasts 2 days!",0.49,Positive
REV01163,ByteSize,Electronics,2025-12-15,3,"It does what it says, but feels a bit lightweight.",-0.02,Neutral
REV01164,ByteSize,Electronics,2025-12-15,4,Very fast processor and crystal clear screen.,0.49,Positive
REV01165,ByteSize,Electronics,2025-12-21,5,"Amazing sound quality, best headphones ever.",0.35,Positive
REV01166,ByteSize,Electronics,2025-12-17,5,"Amazing sound quality, best headphones ever.",0.71,Positive
REV01167,ByteSize,Electronics,2025-12-22,5,"Highly recommend this gadget, works flawlessly.",0.74,Positive
REV01168,ByteSize,Electronics,2025-12-28,4,"Amazing sound quality, best headphones ever.",0.87,Positive
REV01169,ByteSize,Electronics,2025-12-29,5,"Highly recommend this gadget, works flawlessly.",0.63,Positive
REV01170,ByteSize,Electronics,2025-12-27,3,"Decent item, fits reasonably well.",-0.05,Neutral
REV01171,ByteSize,Electronics,2026-01-03,5,"Highly recommend this gadget, works flawlessly.",0.87,Positive
REV01172,ByteSize,Electronics,2026-01-04,5,Very fast processor and crystal clear screen.,0.78,Positive
REV01173,ByteSize,Electronics,2026-01-01,4,"Amazing sound quality, best headphones ever.",0.6,Positive
REV01174,ByteSize,Electronics,2026-01-12,4,"Highly recommend this gadget, works flawlessly.",0.72,Positive
REV01175,ByteSize,Electronics,2026-01-10,5,Very fast processor and crystal clear screen.,0.5,Positive
REV01176,ByteSize,Electronics,2026-01-11,5,"Excellent phone, battery lasts 2 days!",0.72,Positive
REV01177,ByteSize,Electronics,2026-01-18,5,"Amazing sound quality, best headphones ever.",0.85,Positive
REV01178,ByteSize,Electronics,2026-01-15,5,Solid build and easy set up.,0.39,Positive
REV01179,ByteSize,Electronics,2026-01-15,5,"Amazing sound quality, best headphones ever.",0.46,Positive
REV01180,ByteSize,Electronics,2026-01-23,5,Very fast processor and crystal clear screen.,0.33,Positive
REV01181,ByteSize,Electronics,2026-01-24,5,"Excellent phone, battery lasts 2 days!",0.49,Positive
REV01182,ByteSize,Electronics,2026-01-21,3,"Took a bit long to ship, but works fine.",-0.03,Neutral
REV01183,ByteSize,Electronics,2026-01-28,4,Very fast processor and crystal clear screen.,0.77,Positive
REV01184,ByteSize,Electronics,2026-01-31,5,"Highly recommend this gadget, works flawlessly.",0.78,Positive
REV01185,ByteSize,Electronics,2026-02-01,4,Solid build and easy set up.,0.69,Positive
REV01186,ByteSize,Electronics,2026-02-05,5,"Excellent phone, battery lasts 2 days!",0.35,Positive
REV01187,ByteSize,Electronics,2026-02-09,3,"It does what it says, but feels a bit lightweight.",0.12,Neutral
REV01188,ByteSize,Electronics,2026-02-05,4,Solid build and easy set up.,0.38,Positive
REV01189,ByteSize,Electronics,2026-02-13,4,Very fast processor and crystal clear screen.,0.69,Positive
REV01190,ByteSize,Electronics,2026-02-11,4,"Highly recommend this gadget, works flawlessly.",0.82,Positive
REV01191,ByteSize,Electronics,2026-02-12,5,Very fast processor and crystal clear screen.,0.35,Positive
REV01192,ByteSize,Electronics,2026-02-23,5,"Excellent phone, battery lasts 2 days!",0.67,Positive
REV01193,ByteSize,Electronics,2026-02-19,5,"Amazing sound quality, best headphones ever.",0.37,Positive
REV01194,ByteSize,Electronics,2026-02-23,5,Solid build and easy set up.,0.74,Positive
REV01195,ByteSize,Electronics,2026-02-26,5,"Amazing sound quality, best headphones ever.",0.88,Positive
REV01196,ByteSize,Electronics,2026-02-27,5,Solid build and easy set up.,0.89,Positive
REV01197,ByteSize,Electronics,2026-02-28,5,"Highly recommend this gadget, works flawlessly.",0.38,Positive
REV01198,ByteSize,Electronics,2026-03-09,5,Solid build and easy set up.,0.72,Positive
REV01199,ByteSize,Electronics,2026-03-06,4,"Highly recommend this gadget, works flawlessly.",0.56,Positive
REV01200,ByteSize,Electronics,2026-03-06,4,"Highly recommend this gadget, works flawlessly.",0.58,Positive
REV01201,ByteSize,Electronics,2026-03-14,3,"Decent item, fits reasonably well.",0.17,Neutral
REV01202,ByteSize,Electronics,2026-03-16,4,"Excellent phone, battery lasts 2 days!",0.7,Positive
REV01203,ByteSize,Electronics,2026-03-13,4,"Amazing sound quality, best headphones ever.",0.49,Positive
REV01204,ByteSize,Electronics,2026-03-20,5,"Highly recommend this gadget, works flawlessly.",0.58,Positive
REV01205,ByteSize,Electronics,2026-03-18,5,"Amazing sound quality, best headphones ever.",0.79,Positive
REV01206,ByteSize,Electronics,2026-03-19,4,Solid build and easy set up.,0.45,Positive
REV01207,ByteSize,Electronics,2026-03-25,4,Very fast processor and crystal clear screen.,0.51,Positive
REV01208,ByteSize,Electronics,2026-03-29,5,"Highly recommend this gadget, works flawlessly.",0.63,Positive
REV01209,ByteSize,Electronics,2026-03-29,5,Solid build and easy set up.,0.65,Positive
REV01210,ByteSize,Electronics,2026-04-03,4,"Amazing sound quality, best headphones ever.",0.33,Positive
REV01211,ByteSize,Electronics,2026-04-02,5,Very fast processor and crystal clear screen.,0.5,Positive
REV01212,ByteSize,Electronics,2026-04-02,5,"Highly recommend this gadget, works flawlessly.",0.51,Positive
REV01213,ByteSize,Electronics,2026-04-09,4,Solid build and easy set up.,0.51,Positive
REV01214,ByteSize,Electronics,2026-04-12,5,"Amazing sound quality, best headphones ever.",0.38,Positive
REV01215,ByteSize,Electronics,2026-04-10,5,"Highly recommend this gadget, works flawlessly.",0.82,Positive
REV01216,ByteSize,Electronics,2026-04-20,4,"Amazing sound quality, best headphones ever.",0.77,Positive
REV01217,ByteSize,Electronics,2026-04-18,5,"Amazing sound quality, best headphones ever.",0.33,Positive
REV01218,ByteSize,Electronics,2026-04-20,5,Very fast processor and crystal clear screen.,0.75,Positive
REV01219,ByteSize,Electronics,2026-04-23,5,Very fast processor and crystal clear screen.,0.41,Positive
REV01220,ByteSize,Electronics,2026-04-25,4,Solid build and easy set up.,0.44,Positive
REV01221,ByteSize,Electronics,2026-04-26,5,Very fast processor and crystal clear screen.,0.43,Positive
REV01222,ByteSize,Electronics,2026-05-03,4,"Excellent phone, battery lasts 2 days!",0.39,Positive
REV01223,ByteSize,Electronics,2026-04-29,5,"Excellent phone, battery lasts 2 days!",0.75,Positive
REV01224,ByteSize,Electronics,2026-04-29,5,"Excellent phone, battery lasts 2 days!",0.49,Positive
REV01225,ByteSize,Electronics,2026-05-11,5,Very fast processor and crystal clear screen.,0.46,Positive
REV01226,ByteSize,Electronics,2026-05-06,4,Very fast processor and crystal clear screen.,0.84,Positive
REV01227,ByteSize,Electronics,2026-05-06,5,Very fast processor and crystal clear screen.,0.84,Positive
REV01228,ByteSize,Electronics,2026-05-16,4,Solid build and easy set up.,0.48,Positive
REV01229,ByteSize,Electronics,2026-05-13,5,"Highly recommend this gadget, works flawlessly.",0.78,Positive
REV01230,ByteSize,Electronics,2026-05-18,4,Solid build and easy set up.,0.38,Positive
REV01231,ByteSize,Electronics,2026-05-23,5,Solid build and easy set up.,0.62,Positive
REV01232,ByteSize,Electronics,2026-05-20,4,"Amazing sound quality, best headphones ever.",0.71,Positive
REV01233,ByteSize,Electronics,2026-05-24,5,"Excellent phone, battery lasts 2 days!",0.46,Positive
REV01234,ByteSize,Electronics,2026-05-27,5,"Amazing sound quality, best headphones ever.",0.72,Positive
REV01235,ByteSize,Electronics,2026-05-31,5,"Excellent phone, battery lasts 2 days!",0.36,Positive
REV01236,ByteSize,Electronics,2026-05-31,4,"Highly recommend this gadget, works flawlessly.",0.77,Positive
REV01237,ByteSize,Electronics,2026-06-07,5,"Excellent phone, battery lasts 2 days!",0.74,Positive
REV01238,ByteSize,Electronics,2026-06-04,4,"Amazing sound quality, best headphones ever.",0.45,Positive
REV01239,ByteSize,Electronics,2026-06-03,4,"Excellent phone, battery lasts 2 days!",0.85,Positive
REV01240,ByteSize,Electronics,2026-06-11,4,Very fast processor and crystal clear screen.,0.39,Positive
REV01241,ByteSize,Electronics,2026-06-14,4,Very fast processor and crystal clear screen.,0.69,Positive
REV01242,ByteSize,Electronics,2026-06-12,5,Solid build and easy set up.,0.54,Positive
REV01243,ByteSize,Electronics,2026-06-20,4,"Highly recommend this gadget, works flawlessly.",0.7,Positive
